"date","item","price","florida","provider","year","month","week","year_month","year_week"
2015-10-19,"CARROTS",15.98,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-19,"CELERY",33.3,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-19,"CELERY",31.74,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-19,"CUCUMBER",50.85,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-19,"EGGS",63.5,"Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-19,"GRAPES",31.95,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-19,"KALE",40.35,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-19,"KALE",20.44,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-19,"LEMONS",6.39,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-19,"LETTUCE",64.77,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-19,"LETTUCE",30.6,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-19,"PEARS",65.68,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-19,"PEPPER",29.2,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-19,"PEPPER",20.18,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-19,"ROMAINE",244.3,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-19,"SALAD",15.94,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-19,"TANGERINE",NA,"Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-19,"TOMATOES",42.76,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-19,"TOMATOES",29.19,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-19,"TOMATOES",21.57,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-19,"GRAPES",25.45,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-19,"ORANGE",765.9,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-19,"BEETS",142.35,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-19,"BRUSSEL",NA,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-19,"POMEGRANATE",NA,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-19,"PEARS",49.68,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-19,"WATERMELON",16.34,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-19,"ROMAINE",25.17,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-20,"APPLES",40.59,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-20,"APPLES",NA,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-20,"BANANAS",419,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-20,"BROCCOLI",113.2,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-20,"BROCCOLI",65.31,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-20,"CARROTS",77.36,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-20,"CARROTS",57.6,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-20,"CARROTS",32.8,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-20,"CARROTS",22.95,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-20,"CARROTS",47.94,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-20,"CELERY",10.58,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-20,"CUCUMBER",33.9,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-20,"CUCUMBER",12.28,"Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-20,"EGGS",31.75,"Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-20,"GRAPES",63.9,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-20,"KALE",80.7,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-20,"KALE",35.04,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-20,"LETTUCE",107.95,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-20,"LETTUCE",45.9,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-20,"LETTUCE",21.9,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-20,"ONIONS",16.04,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-20,"PEARS",65.68,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-20,"PEPPER",36.5,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-20,"PEPPER",40.36,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-20,"RADISH",6.5,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-20,"ROMAINE",226.85,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-20,"ROMAINE",5.57,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-20,"SPINACH",20.95,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-20,"TOMATOES",106.9,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-20,"TOMATOES",87.57,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-20,"TOMATOES",21.57,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-20,"TOMATOES",16.2,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-20,"GRAPES",101.8,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-20,"ORANGE",666,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-20,"BEETS",120.45,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-20,"CABBAGE",16.61,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-20,"CABBAGE",56,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-20,"PEARS",99.36,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-20,"ROMAINE",25.17,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-21,"APPLES",70.2,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-21,"BANANAS",62.85,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-21,"BERRIES",63.9,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-21,"BROCCOLI",56.6,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-21,"CARROTS",38.68,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-21,"CELERY",33.3,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-21,"CUCUMBER",13.92,"Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-21,"GRAPES",63.9,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-21,"KALE",13.45,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-21,"LETTUCE",21.59,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-21,"ROMAINE",34.9,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-21,"TOMATOES",21.38,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-21,"TOMATOES",21.57,"Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-21,"GRAPES",50.9,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-21,"ORANGE",99.9,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-21,"PEARS",49.68,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-22,"APPLES",11.07,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-22,"APPLES",259.65,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-22,"APPLES",772.2,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-22,"BANANAS",314.25,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-22,"BROCCOLI",84.9,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-22,"BROCCOLI",65.31,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-22,"CARROT",8.84,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-22,"CARROTS",230.4,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-22,"CARROTS",22.95,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-22,"CARROTS",15.98,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-22,"CILANTRO",8.06,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-22,"CUCUMBER",21.49,"Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-22,"CUCUMBER",13.92,"Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-22,"EGGS",63.5,"Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-22,"KALE",53.8,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-22,"KALE",29.2,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-22,"LEMONS",6.39,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-22,"LETTUCE",84.15,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-22,"ONIONS",16.04,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-22,"PEARS",32.84,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-22,"PEPPER",65.7,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-22,"ROMAINE",261.75,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-22,"ROMAINE",11.14,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-22,"SALAD",21.45,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-22,"TOMATOES",7.6,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-22,"TOMATOES",85.52,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-22,"TOMATOES",31.02,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-22,"TOMATOES",107.85,"Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-22,"TOMATOES",24.3,"Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-22,"GRAPES",101.8,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-22,"ORANGE",899.1,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-22,"KIWI",114.2,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-22,"PEARS",198.72,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-22,"APPLES",57.68,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-22,"ROMAINE",25.17,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-23,"CARROTS",-201.6,"Non-Florida","distributor",2015,10,42,"2015-10","2015-42"
2015-10-26,"APPLES",212.45,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-26,"APPLES",509.88,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-26,"BANANAS",460.9,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-26,"BERRIES",28.54,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-26,"BROCCOLI",25.88,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-26,"BROCCOLI",17.44,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-26,"CARROTS",96.7,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-26,"CARROTS",73.86,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-26,"CARROTS",25.52,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-26,"CELERY",25.48,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-26,"CUCUMBER",35.9,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-26,"CUCUMBER",3.14,"Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-26,"CUCUMBER",30.42,"Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-26,"EGGS",52.1,"Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-26,"GRAPEFRUIT",98.4,"Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-26,"GRAPES",35.95,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-26,"KALE",50.9,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-26,"KALE",56.32,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-26,"LETTUCE",43.18,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-26,"LETTUCE",15.3,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-26,"ONIONS",8.28,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-26,"PEPPER",6.53,"Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-26,"PEPPER",17.11,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-26,"ROMAINE",122.15,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-26,"TOMATOES",138,"Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-26,"TOMATOES",103.4,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-26,"TOMATOES",87.4,"Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-26,"GRAPES",45.54,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-26,"ORANGE",699.3,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-26,"CABBAGE",530.6,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-26,"ENDIVE",798.75,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-26,"PLUMS",NA,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-26,"CABBAGE",17.87,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-26,"PEARS",124.2,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-26,"ROMAINE",76.56,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-27,"APPLES",515.95,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-27,"APPLES",801.24,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-27,"BANANAS",398.05,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-27,"BERRIES",54.7,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-27,"BROCCOLI",26.16,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-27,"CARROTS",96.7,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-27,"CARROTS",16.53,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-27,"CARROTS",6.38,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-27,"CELERY",26.08,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-27,"CUCUMBER",35.9,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-27,"CUCUMBER",12.56,"Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-27,"EGGS",52.1,"Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-27,"GRAPES",71.9,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-27,"KALE",76.35,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-27,"KALE",56.32,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-27,"LETTUCE",151.13,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-27,"LETTUCE",30.6,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-27,"ONIONS",20.7,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-27,"ONIONS",17.05,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-27,"PEPPER",65.3,"Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-27,"PEPPER",34.22,"Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-27,"PEPPER",6.31,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-27,"ROMAINE",209.4,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-27,"ROMAINE",16.71,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-27,"SALAD",63.75,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-27,"SALAD",7.92,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-27,"TOMATOES",18.3,"Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-27,"TOMATOES",165.6,"Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-27,"TOMATOES",25.85,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-27,"TOMATOES",87.4,"Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-27,"TOMATOES",20.35,"Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-27,"GRAPES",136.62,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-27,"ORANGE",932.4,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-27,"ENDIVE",-95.85,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-27,"PEARS",149.04,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-27,"ROMAINE",25.52,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-29,"APPLES",151.75,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-29,"APPLES",582.72,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-29,"BANANAS",167.6,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-29,"BROCCOLI",61.04,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-29,"CANTALOUPE",21.9,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-29,"CARROT",12.17,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-29,"CARROTS",58.02,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-29,"CARROTS",24.62,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-29,"CARROTS",6.38,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-29,"CUCUMBER",35.9,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-29,"CUCUMBER",15.7,"Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-29,"EGGS",78.15,"Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-29,"KALE",178.15,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-29,"KALE",14.08,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-29,"LEMONS",13.98,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-29,"LETTUCE",84.15,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-29,"ONIONS",20.21,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-29,"ONIONS",8.28,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-29,"PEARS",32.84,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-29,"PEPPER",52.24,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-29,"ROMAINE",174.5,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-29,"ROMAINE",16.71,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-29,"SALAD",21.25,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-29,"TOMATOES",45.75,"Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-29,"TOMATOES",55.2,"Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-29,"TOMATOES",65.12,"Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-29,"GRAPES",45.54,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-29,"ORANGE",632.7,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-29,"KIWI",91.36,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-29,"ENDIVE",287.55,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-29,"PEARS",99.36,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-29,"POTATOES",19.26,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-29,"ROMAINE",25.52,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-10-30,"ENDIVE",-63.9,"Non-Florida","distributor",2015,10,43,"2015-10","2015-43"
2015-11-02,"APPLES",146.95,"Non-Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-02,"APPLES",452.52,"Non-Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-02,"BANANAS",439.95,"Non-Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-02,"BROCCOLI",181.16,"Non-Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-02,"BROCCOLI",52.32,"Non-Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-02,"CARROTS",89.8,"Non-Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-02,"CARROTS",47.76,"Non-Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-02,"CARROTS",12.4,"Non-Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-02,"CARROTS",6.39,"Non-Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-02,"CELERY",25.52,"Non-Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-02,"CELERY",51.78,"Non-Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-02,"CUCUMBER",17.95,"Non-Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-02,"CUCUMBER",3.04,"Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-02,"EGGS",50.9,"Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-02,"GRAPES",27.32,"Non-Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-02,"KALE",26.9,"Non-Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-02,"KALE",49.64,"Non-Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-02,"LETTUCE",89.52,"Non-Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-02,"ONIONS",7.3,"Non-Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-02,"ONIONS",8.28,"Non-Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-02,"PEPPER",25.68,"Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-02,"ROMAINE",226.85,"Non-Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-02,"TOMATOES",53.8,"Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-02,"TOMATOES",87.36,"Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-02,"TOMATOES",75.36,"Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-02,"GRAPES",50.64,"Non-Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-02,"ORANGE",430.24,"Non-Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-02,"APPLE",NA,"Non-Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-02,"BANANAS",553.8,"Non-Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-02,"TOMATO",NA,"Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-02,"PEARS",121.95,"Non-Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-02,"ROMAINE",26.25,"Non-Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-03,"APPLES",558.41,"Non-Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-03,"APPLES",729.06,"Non-Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-03,"BANANAS",314.25,"Non-Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-03,"BERRIES",56.45,"Non-Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-03,"BROCCOLI",51.76,"Non-Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-03,"BROCCOLI",8.72,"Non-Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-03,"CARROTS",112.25,"Non-Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-03,"CARROTS",47.76,"Non-Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-03,"CARROTS",18.6,"Non-Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-03,"CARROTS",12.78,"Non-Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-03,"CUCUMBER",18.24,"Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-03,"EGGS",25.45,"Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-03,"GRAPES",27.32,"Non-Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-03,"KALE",53.8,"Non-Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-03,"KALE",43.8,"Non-Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-03,"LETTUCE",59.68,"Non-Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-03,"LETTUCE",17.94,"Non-Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-03,"ONIONS",12.42,"Non-Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-03,"PEARS",60.78,"Non-Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-03,"PEPPER",38.52,"Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-03,"PEPPER",16.68,"Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-03,"PEPPER",6.65,"Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-03,"RADISH",3.36,"Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-03,"ROMAINE",122.15,"Non-Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-03,"SALAD",12.56,"Non-Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-03,"TOMATOES",17.96,"Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-03,"TOMATOES",53.8,"Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-03,"TOMATOES",113.04,"Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-03,"TOMATOES",22.92,"Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-03,"GRAPES",101.28,"Non-Florida","distributor",2015,11,44,"2015-11","2015-44"
2015-11-03,"ORANGE",699.14,"Non-Florida","distributor",2015,11,44,"2015-11","2015-44"
